YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST FLAG,PREVIOUS_FLAG,BENEFICIAL OWNER,BO COUNTRY,COMMERCIAL OPERATOR,REGISTERED OWNER,RO COUNTRY,PLACE,COUNTRY,ARRIVAL
2024,7379802,ISLAND,"FSO, Oil","1,51,766","40,354",1975,St Kitts & Nevis,Panama,National Iranian Oil Company (NOIC),Iran,National Iranian Oil Company (NOIC),National Iranian Oil Company (NOIC),Iran,Chittagong,Bangladesh,24-Apr
2024,8119326,CIARA,Patrol Vessel,763,0,1984,Irish Republic,,Ireland Govt,Irish Republic,Ireland Govt,Ireland Govt Defence,Irish Republic,Ghent,Belgium,24-Jan
2024,8119338,ORLA,Patrol Vessel,712,0,1985,Irish Republic,,Ireland Govt,Irish Republic,Ireland Govt,Ireland Govt Defence,Irish Republic,Ghent,Belgium,24-Apr
2024,8208141,EITHNE,Patrol Vessel,"1,490","1,915",1984,Irish Republic,,Ireland Govt,Irish Republic,Ireland Govt,Ireland Govt Defence,Irish Republic,Ghent,Belgium,24-Jun
2024,8828226,VICTORIA,Passenger Ship,571,0,1985,Israel,,Gal Yam Marine Works Ltd,Israel,Gal Yam Marine Works Ltd,Gal Yam Marine Works Ltd,Israel,Aliaga,Turkey,24-Sep
2024,7036137,IMIT,Anchor Handling Tug Supply,556,0,1970,Togo,Greece,Scafi Navigazione SpA,Italy,Med Tugs,Alpha Force Shipping Co,Greece,Aliaga,Turkey,24-Jan
2024,4569042,BERSAGLIERE,Frigate,,"2,525",1995,Italy,,Italy Govt,Italy,Italy Govt Navy,Italy Govt Navy,Italy,Aliaga,Turkey,24-Mar
2024,4568945,MAESTRALE,Frigate,,"3,251",1982,Italy,,Italy Govt,Italy,Italy Govt Navy,Italy Govt Navy,Italy,Aliaga,Turkey,24-Mar
2024,4568971,SCIROCCO,Frigate,,"3,251",1983,Italy,,Italy Govt,Italy,Italy Govt Navy,Italy Govt Navy,Italy,Aliaga,Turkey,24-Mar
2024,7360605,MOBY VINCENT,Passenger/Ro-Ro Ship (Vehicles),"12,187","5,479",1974,Italy,,Moby SpA,Italy,Moby SpA,Moby SpA,Italy,Aliaga,Turkey,24-Apr
2024,7360617,SARDINIA VERA,Passenger/Ro-Ro Ship (Vehicles),"12,107",0,1975,Italy,,Tourship Group,Italy,Corsica Ferries SAS,Tita Two Srl,Italy,Aliaga,Turkey,24-May
2024,8766284,AMT MARINER,"Deck Cargo Pontoon, semi submersible","4,250",0,1977,Italy,,Piombino Industrie Marittime,Italy,Genoa Ship Management Srl,Piombino Industrie Marittime,Italy,Aliaga,Turkey,24-Aug
2024,6900654,MOBY ALE,Passenger/Ro-Ro Ship (Vehicles),"2,837",0,1969,Italy,,Moby SpA,Italy,Moby SpA,Moby SpA,Italy,Aliaga,Turkey,24-Oct
2024,7360681,MOBY BABY TWO,Passenger/Ro-Ro Ship (Vehicles),"5,225",0,1974,Italy,,Moby SpA,Italy,Moby SpA,Moby SpA,Italy,Aliaga,Turkey,24-Dec
2024,8401365,S MARU 5,Fishery Research Vessel,"1,786","1,700",1983,Sao Tome & Principe,Japan,Kaiyo Engineering Co Ltd,Japan,Kaiyo Engineering Co Ltd,Kaiyo Engineering Co Ltd,Japan,Chittagong,Bangladesh,24-Apr
2024,9143764,GAKU,Vehicles Carrier,"26,503","7,795",1997,Comoros,Japan,Fujitrans Corp,Japan,Fujitrans Corp,Fujitrans Corp,Japan,Chittagong,Bangladesh,24-May
2024,8700448,FERRY HAYATOMO-2,Passenger/Ro-Ro Ship (Vehicles),"4,238","4,160",1987,St Kitts & Nevis,Japan,Ishizaki Kisen KK,Japan,Ishizaki Kisen KK,Ishizaki Kisen KK,Japan,Chittagong,Bangladesh,24-Aug
2024,9193680,MSC TIA II,Container Ship (Fully Cellular),"23,722","10,611",1999,Liberia,,Komenaka Kaiun,Japan,MSC Mediterranean Shipping Co,Eurydice Oceanway Ltd,Liberia,Alang,India,24-Jun
2024,8922436,KUM SAN PHO 3,General Cargo Ship,"1,584","1,000",1989,Korea (North),,Taedongmun Shipping Co Ltd,Korea (North),Taedongmun Shipping Co Ltd,Taedongmun Shipping Co Ltd,Korea (North),Unknown,Korea (North),24-Jun
2024,8361125,SAMBONG 3,Trailing Suction Hopper Dredger,"3,485","2,570",1993,St Kitts & Nevis,Korea (South),Sambong Corp,Korea (South),Sambong Corp,Sambong Corp,Korea (South),Chittagong,Bangladesh,24-Jan
2024,9146663,SINOKOR HONGKONG,Container Ship (Fully Cellular),"13,151","5,300",1996,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Chittagong,Bangladesh,24-Apr
2024,9081021,SAWASDEE SINGAPORE,Container Ship (Fully Cellular),"15,707","7,138",1995,Korea (South),,Sinokor Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Hansung Line Co Ltd,Korea (South),Chittagong,Bangladesh,24-Apr
2024,9160906,SINOKOR QINGDAO,Container Ship (Fully Cellular),"9,030","4,735",1999,Korea (South),,Sinokor Merchant Marine Co Ltd,Korea (South),Sinokor Merchant Marine Co Ltd,Sinokor Merchant Marine Co Ltd,Korea (South),Chittagong,Bangladesh,24-Apr
2024,9129005,HEUNG-A TOKYO,Container Ship (Fully Cellular),"4,914","2,446",1996,Korea (South),,Heung-A Shipping Co Ltd,Korea (South),Heung A Line Co Ltd,Heung A Line Co Ltd,Korea (South),Chittagong,Bangladesh,24-May
2024,9104457,GNS HOPE,Bulk Carrier,"36,074","9,812",1994,Korea (South),,GNS Seoul Co Ltd,Korea (South),GNS Seoul Co Ltd,GNS Seoul Co Ltd,Korea (South),Chittagong,Bangladesh,24-May
2024,9014121,DOOWOO,Container Ship (Fully Cellular),"8,616",0,1992,Comoros,Korea (South),Doowoo Shipping Corp,Korea (South),Doowoo Shipping Corp,Doowoo Shipping Corp,Korea (South),Chittagong,Bangladesh,24-Jun
2024,8502420,DRAGO,Cement Carrier,"4,695","2,314",1986,Comoros,Korea (South),Ssangyong C&E Co Ltd,Korea (South),Ssangyong C&E Co Ltd,Ssangyong C&E Co Ltd,Korea (South),Chittagong,Bangladesh,24-Aug
2024,8506581,SOLA GRATIA,Cement Carrier,"3,199","2,052",1985,Panama,,Shinsung Shipping Co Ltd,Korea (South),DLSM Co Ltd,Ezra Maritime SA,Panama,Chittagong,Bangladesh,24-Sep
2024,9152313,MS GAS,LPG Tanker,998,0,1996,Korea (South),,Myungshin Shipping Co Ltd,Korea (South),Myungshin Shipping Co Ltd,Hae Sung Shipping Co Ltd,Korea (South),Chittagong,Bangladesh,24-Oct
2024,7390179,CORAL,LNG Tanker,"95,016","30,194",1979,Comoros,Marshall Islands,Sinokor Maritime Co Ltd,Korea (South),Sinokor Maritime Co Ltd,Coral Energy 1 SA,Marshall Islands,Chittagong,Bangladesh,24-Dec
2024,9121613,HANA,Chemical/Products Tanker,"1,780","1,260",1995,Comoros,Korea (South),Hana Marine Co Ltd,Korea (South),Hana Marine Co Ltd,Hana Marine Co Ltd,Korea (South),Alang,India,24-May
2024,9038816,SOVEREIGN,LNG Tanker,"1,03,764","30,120",1994,St Kitts & Nevis,Korea (South),SK Shipping Co Ltd-KRS,Korea (South),SK Shipping Co Ltd-KRS,SK Shipping Co Ltd-KRS,Korea (South),Alang,India,24-Aug
2024,9063835,MUGUNGHWA NO. 18,Fishery Patrol Vessel,"1,592",0,1993,Korea (South),,Korea South Govt Oceans,Korea (South),South Sea Fisheries,Korea South Govt Oceans,Korea (South),Busan,Korea (South),24-Jan
2024,9080273,MOSHKARA,Bulk Carrier,"55,945","14,348",1995,Comoros,Panama,Combined Group Rocks Co KSCC,Kuwait,Combined Group Rocks Co KSCC,Combined Group Rocks Co KSCC,Kuwait,Gadani,Pakistan,24-Aug
2024,8423155,SALDUS,Fishing Vessel,723,806,1985,Latvia,,North Star Ltd,Latvia,North Star Ltd,North Star Ltd,Latvia,Ulsteinvik,Norway,24-Oct
2024,8707721,DORADO,Fish Factory Ship,"1,943",0,1987,Guinea-Bissau,,Batterfisa Ltd,Latvia,Batterfisa Ltd,Batterfisa Ltd,Latvia,Aliaga,Turkey,24-Dec
2024,7392593,NEZHA,General Cargo Ship,"2,787","1,571",1973,Comoros,,Cedar Marine Services SAL,Lebanon,Cedar Marine Services SAL,Nezha Shipping Co,Liberia,Alang,India,24-Jun
2024,8401523,PROFESSOR B,Container Ship (Fully Cellular),"10,733","5,121",1984,Comoros,,Cedar Marine Services SAL,Lebanon,Cedar Marine Services SAL,Professor Shipping Co SA,Liberia,Alang,India,24-Jun
2024,8312708,CAPTAIN GHAITH,Bulk Carrier,"20,058","6,956",1984,Comoros,Panama,Hiba Shipping Co,Lebanon,Hiba Shipping Co,Oranous Navigation Co SA,Panama,Gadani,Pakistan,24-Jun
2024,7396654,HABIBA M,General Cargo Ship,"2,627","1,357",1975,Tanzania (Zanzibar),,Global Management & Trading,Lebanon,Manassa 2M Shipmanagement Co,Manessa Maritime SA,Honduras,Aliaga,Turkey,24-Jan
2024,7392608,ARROW S,General Cargo Ship,"2,765",0,1974,Togo,,Global Management & Trading,Lebanon,Global Management & Trading,Arrow Shipping Co SA,Honduras,Aliaga,Turkey,24-Mar
2024,7528556,PRINCESS M,General Cargo Ship,"3,622","2,005",1977,Lebanon,,Global Management & Trading,Lebanon,Med Star Shipping Co SA,Med Star Shipping Co SA,Honduras,Aliaga,Turkey,24-Aug
2024,9143312,BOSS 7,General Cargo Ship,"11,478","4,712",1996,Tanzania (Zanzibar),,Friends Shipping Co,Liberia,Friends Shipping Co,Friends Shipping Co,Liberia,Alang,India,24-Dec
2024,7922934,OSCAR I,General Cargo Ship,"1,996","1,048",1981,Togo,,Shiptraco Ltd,Liberia,Shiptraco Ltd,Shiptraco Ltd,Liberia,Gadani,Pakistan,24-Mar
2024,9114464,URANUS J,Bulk Carrier,"15,757","5,778",1995,Palau,,Uranus Nave Co Ltd,Liberia,Uranus Nave Co Ltd,Uranus Nave Co Ltd,Liberia,Gadani,Pakistan,24-May
2024,7218400,ONUR,General Cargo Ship,"2,229","1,310",1972,Palau,,Natalie Marine Ltd,Liberia,Natalie Marine Ltd,Natalie Marine Ltd,Liberia,Aliaga,Turkey,24-Jun
2024,8503242,TOKACHI FROST,Refrigerated Cargo Ship,"3,936","2,592",1985,Palau,,Ship Service Agency,Lithuania,Alpha Reefer Transport GmbH,Marenga Holdings Corp,Panama,Alang,India,24-Jul
2024,7814632,JUROS VILKAS,Fishing Vessel,604,558,1979,Unknown,Lithuania,Arctic Fishing,Lithuania,Arctic Fishing,Arctic Fishing,Lithuania,Liepaja,Latvia,24-Jul
2024,8210285,SOLARTE,Refrigerated Cargo Ship,"3,298",0,1982,Dominica,,Baltlanta JSC,Lithuania,Balsola UAB,Balsola UAB,Lithuania,Aliaga,Turkey,24-Dec
2024,9165449,MANIS 7,Container Ship (Fully Cellular),"10,384","5,468",1999,Comoros,,MTT Shipping Sdn Bhd,Malaysia,MTT Shipping Sdn Bhd,MTT Shipping Tanjong Manis Sdn,Malaysia,Chittagong,Bangladesh,24-Feb
2024,9131060,GAP,Container Ship (Fully Cellular),"8,276","3,837",1996,St Kitts & Nevis,Malaysia,MTT Shipping Sdn Bhd,Malaysia,MTT Shipping Sdn Bhd,MTT Shipping Sdn Bhd,Malaysia,Gadani,Pakistan,24-Feb
2024,9188788,JAL GAMINI,Crude Oil Tanker,"81,565","22,572",2000,Tanzania (Zanzibar),Togo,Pamban Ltd,Marshall Islands,Brij Maritime Pvt Ltd,Pamban Ltd,Marshall Islands,Chittagong,Bangladesh,24-Apr
2024,7125811,EMPIRE PERSIA,Offshore Support Vessel,"1,680",0,1972,Unknown,Panama,Risdon Beazley Marine Ltd,Marshall Islands,Risdon Beazley Marine Ltd,Risdon Beazley Marine Ltd,Marshall Islands,Esbjerg,Denmark,24-Aug
2024,8860834,ALMUNTAZAH,Pollution Control Vessel,"4,510","3,313",1992,Cameroon,,Deepblue SH Shipping Ltd,Marshall Islands,Deepblue SH Shipping Ltd,Deepblue SH Shipping Ltd,Marshall Islands,Alang,India,24-Oct
2024,8607658,SKYMOON KING,General Cargo Ship,"2,854","1,240",1988,Cameroon,,Lucky 19 Shipping Ltd,Marshall Islands,Lucky 19 Shipping Ltd,Lucky 19 Shipping Ltd,Marshall Islands,Aliaga,Turkey,24-May
2024,8218380,SEALOCK,General Cargo Ship,"1,343",0,1985,Tanzania (Zanzibar),,Orca Shipping Corp,Marshall Islands,Orca Shipping Corp,Orca Shipping Corp,Marshall Islands,Aliaga,Turkey,24-May
2024,7514440,BARACUDA,General Cargo Ship,"2,196",0,1977,Togo,,Baracuda Shipping Inc,Marshall Islands,Baracuda Shipping Inc,Medus Shipping Ltd,Marshall Islands,Aliaga,Turkey,24-Jul
2024,7713175,OMAR TRADER,General Cargo Ship,"3,612","1,800",1980,Comoros,,Regulus Shipping for Maritime,Marshall Islands,Regulus Shipping for Maritime,OMar Shipping Co Ltd,Marshall Islands,Aliaga,Turkey,24-Sep
2024,8869749,TRUST,General Cargo Ship,"1,559",0,1993,Panama,,Latitude Marine Ltd,Marshall Islands,Latitude Marine Ltd,Latitude Marine Ltd,Marshall Islands,Aliaga,Turkey,24-Sep
2024,7638105,ELMAS,General Cargo Ship,"2,735",0,1980,Tanzania (Zanzibar),,Bright Star Maritime Ltd,Marshall Islands,Bright Star Maritime Ltd,Bright Star Maritime Ltd,Marshall Islands,Aliaga,Turkey,24-Sep
2024,8131142,GRAND MBA,General Cargo Ship,664,154,1983,Tanzania (Zanzibar),,Grand MBA Ltd,Marshall Islands,Grand MBA Ltd,Grand MBA Ltd,Marshall Islands,Aliaga,Turkey,24-Sep
2024,8504181,SS GRAYWOLF,General Cargo Ship,"1,856",993,1985,Honduras,,Soi Shipping Ltd,Marshall Islands,Soi Shipping Ltd,Soi Shipping Ltd,Marshall Islands,Aliaga,Turkey,24-Oct
2024,7370193,FPSO CAPIXABA,"FPSO, Oil","1,37,452","54,656",1974,Bahamas,,SBM Offshore NV,Netherlands,PETROBRAS,SBM Espirito do Mar Inc,Switzerland,Frederikshavn,Denmark,24-May
2024,7389405,FPSO FLUMINENSE,"FPSO, Oil","1,71,186","42,798",1974,Bahamas,,Shell Plc,Netherlands,Modec International Inc,Shell Brasil Petroleo Ltda,Brazil,Frederikshavn,Denmark,24-Aug
2024,9085479,TWEEDIA,Refrigerated Cargo Ship,"5,471","3,064",1994,St Kitts & Nevis,Netherlands,Seatrade Groningen BV,Netherlands,GreenSea Chartering BVBA,Cool Expreso Shipping Co NV,Curaçao,Alang,India,24-Aug
2024,7221275,STAR ARUBA,Edible Oil Tanker,"1,161",899,1972,Netherlands,,Koole Tanktransport BV,Netherlands,Koole Tanktransport BV,Star Bonaire BV,Netherlands,Kampen,Netherlands,24-Mar
2024,8300389,HAPPY BUCCANEER,General Cargo Ship,"16,341","9,900",1984,Netherlands,,Spliethoff's Bevrachtings BV,Netherlands,BigLift Shipping BV,Rederij Happy Buccaneer,Netherlands,Aliaga,Turkey,24-Oct
2024,8025343,SUPER SERVANT 4,"Heavy Load Carrier, semi submersible","12,642","6,140",1982,Curacao,,Spliethoff's Bevrachtings BV,Netherlands,Dockwise Yacht Transport LLC,Shuttle Shipping NV,Netherlands,Aliaga,Turkey,24-Oct
2024,9126704,WIND,General Cargo Ship,"4,150","2,489",1997,St Kitts & Nevis,Vanuatu,Move Investments Ltd,New Zealand,Move Oceans Singapore Pte Ltd,Move Oceans Singapore Pte Ltd,Singapore,Alang,India,24-Oct
2024,8757647,COMANCHE,Pipe Layer,"10,324","9,091",1969,St Kitts & Nevis,Vanuatu,TCO Marine Ltd,Nigeria,TCO Marine Ltd,TCO Marine Ltd,Nigeria,Chittagong,Bangladesh,24-May
2024,8209743,LILL,General Cargo Ship,"1,843","1,221",1985,Norway (Nis),,Hav Shipping AS,Norway,Rolf Wagle AS,Skagerak Shipping AS,Norway,Esbjerg,Denmark,24-Dec
2024,8819304,GREEN FREEZER,Refrigerated Cargo Ship,"5,084","2,987",1991,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India,24-Jan
2024,8804579,GREEN MALOY,Refrigerated Cargo Ship,"5,084","2,975",1990,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India,24-Oct
2024,8804555,GREEN BODO,Refrigerated Cargo Ship,"5,084","2,957",1990,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India,24-Oct
2024,8804529,GREEN SELJE,Refrigerated Cargo Ship,"5,084","2,979",1989,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Alang,India,24-Nov
2024,7721184,HELGOY,Passenger/Ro-Ro Ship (Vehicles),874,0,1978,Norway,,Torghatten Nord AS,Norway,Torghatten Nord AS,Torghatten Nord AS,Norway,Ulsteinvik,Norway,24-Feb
2024,7611755,SOLNOR,Passenger/Ro-Ro Ship (Vehicles),765,0,1977,Norway,,Fjord1 AS,Norway,Fjord1 AS,Fjord1 AS,Norway,Stokksund,Norway,24-Mar
2024,7405936,ROSENDAL,Passenger/Ro-Ro Ship (Vehicles),768,0,1975,Norway,,Torghatten Nord AS,Norway,Torghatten Nord AS,Torghatten Nord AS,Norway,Stokksund,Norway,24-Apr
2024,8750376,BIDEFORD DOLPHIN,"Drilling Rig, semi Submersible","16,813","27,438",1975,Bermuda,,Fred Olsen & Co,Norway,Dolphin Drilling Offshore AS,Dolphin Drilling Offshore AS,Norway,Aliaga,Turkey,24-Aug
2024,8756186,LEADER,"Drilling Rig, semi Submersible","26,099",0,1987,Bermuda,,Fred Olsen & Co,Norway,Dolphin Drilling Offshore AS,Dolphin Drilling Ltd,United Kingdom,Aliaga,Turkey,24-Oct
2024,8804543,GREEN COOLER,Refrigerated Cargo Ship,"5,084","2,990",1990,Bahamas,,Green Reefers,Norway,GreenSea Chartering BVBA,Green Shipping AS,Norway,Aliaga,Turkey,24-Dec
2024,8509026,DHAFI,Passenger Ship,"10,797","6,040",1987,Comoros,Oman,Oman Govt,Oman,Royal Yachts Squadron,Royal Yachts Squadron,Oman,Gadani,Pakistan,24-Feb
2024,9060405,FUKUDA,Products Tanker,"1,291",750,1992,St Kitts & Nevis,,Fukuda Maritime SA,Panama,Fukuda Maritime SA,Fukuda Maritime SA,Panama,Chittagong,Bangladesh,24-Feb
2024,8810944,SEA FLOWER,General Cargo Ship (with Ro-Ro facility),"10,022","5,282",1991,Tanzania (Zanzibar),,Premier Maritime Ship Mgmt,Panama,Premier Maritime Ship Mgmt,Premier Maritime Ship Mgmt,Panama,Gadani,Pakistan,24-Mar
2024,9105578,TORO BIANCO,Bulk Carrier,"36,617","9,269",1995,Panama,,Toro Bianco Inc,Panama,Toro Bianco Inc,Toro Bianco Inc,Panama,Gadani,Pakistan,24-Apr
2024,9066758,POSEIDON M,Bulk Carrier,"22,147","7,170",1994,Sao Tome & Principe,Panama,Poseidon Shipping Enterprises,Panama,Majesty Navigation Enterprises,Poseidon Shipping Enterprises,Panama,Gadani,Pakistan,24-May
2024,7813925,SALY REEFER,Refrigerated Cargo Ship,"2,009",0,1979,Cameroon,,Fishing & Cargo Services SA,Panama,West Coast Frozen Fish SA,Fishing & Cargo Services SA,Panama,Aliaga,Turkey,24-Jun
2024,8607646,WEST OCEAN 12,General Cargo Ship,"2,854","1,722",1987,Philippines,,West Ocean Lines & Transport,Philippines,West Ocean Lines & Transport,West Ocean Lines & Transport,Philippines,Chittagong,Bangladesh,23-Dec
2024,8912510,SPAN 23,General Cargo Ship,"3,845","2,197",1990,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jan
2024,8324024,LEGASPI,General Cargo Ship,"1,194","1,506",1984,St Kitts & Nevis,Philippines,Racal Shipping Corp,Philippines,Racal Shipping Corp,Racal Shipping Corp,Philippines,Chittagong,Bangladesh,24-Feb
2024,8203646,SIA 32,General Cargo Ship,"5,503","2,801",1982,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-May
2024,8818752,SIA 3,General Cargo Ship,"3,845","2,200",1989,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-May
2024,8500068,SIA 2,General Cargo Ship,"3,120","1,836",1985,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-May
2024,8603535,SPAN 33,General Cargo Ship,"3,113","1,826",1986,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-May
2024,8500056,SPAN 30,General Cargo Ship,"3,120","1,826",1985,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-May
2024,8410378,PAN,General Cargo Ship,"3,120","1,662",1984,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jul
2024,7824613,SIA 30,General Cargo Ship,"4,226","2,587",1979,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jul
2024,8608444,SIA 20,General Cargo Ship,"3,277","1,747",1987,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jul
2024,8410392,SP 19,General Cargo Ship,"3,120","1,664",1984,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jul
2024,8611946,AN 11,General Cargo Ship,"3,236","1,632",1987,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Jul
2024,9202089,SIA 21,General Cargo Ship,"7,541","3,958",2000,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Aug
2024,9076351,ASIA 10,General Cargo Ship,"4,980","2,610",1994,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Chittagong,Bangladesh,24-Dec
2024,8914556,ASIA,Container Ship (Fully Cellular),"7,676","3,729",1991,St Kitts & Nevis,Philippines,Philippine Span Asia Carrier,Philippines,Philippine Span Asia Carrier,Philippine Span Asia Carrier,Philippines,Alang,India,24-Sep
2024,6816970,7107 ISLANDS CRUISE,Passenger/Cruise,"5,113",0,1968,Philippines,,7107 Islands Cruise Corp,Philippines,7107 Islands Cruise Corp,7107 Islands Cruise Corp,Philippines,Manila,Philippines,24-Jan
2024,8121513,PLANETA,Buoy Tender,905,0,1982,Poland,,Szczecin Marine Board,Poland,Szczecin Marine Board,Szczecin Marine Board,Poland,Unknown,Unknown,24-Apr
2024,8707549,EFORIE,Passenger/Ro-Ro Ship (Vehicles/Rail),"20,621","11,710",1991,Romania,,CFR Marfa Constanta,Romania,CFR Ferry Boat SA,CFR Ferry Boat SA,Romania,Aliaga,Turkey,24-Mar
2024,8513663,MANGALIA A,Passenger/Ro-Ro Ship (Vehicles/Rail),"20,621","11,700",1988,Palau,Romania,CFR Marfa Constanta,Romania,CFR Ferry Boat SA,CFR Ferry Boat SA,Romania,Aliaga,Turkey,24-Mar
2024,7396666,MARZUK,General Cargo Ship,"2,592","1,850",1974,Tanzania (Zanzibar),,United Marine Co Srl,Romania,Seahorse Maritime Srl,Marzuk Shipping Co Ltd SA,Panama,Aliaga,Turkey,24-Jun
2024,7733840,KONSHIN,General Cargo Ship,"2,478","1,416",1978,St Kitts & Nevis,Russia,Amur Shipping Co JSC,Russia,Amur Shipping Co JSC,Amur Shipping Co JSC,Russia,Chittagong,Bangladesh,24-Jan
2024,8517841,PITA ERMA,General Cargo Ship,"5,998","3,613",1986,St Kitts & Nevis,Russia,Amur Shipping Co JSC,Russia,Amur Shipping Co JSC,Amur Shipping Co JSC,Russia,Chittagong,Bangladesh,24-Apr
2024,9130157,MASALA,Container Ship (Fully Cellular),"16,542","7,550",1998,Comoros,Liberia,FESCO,Russia,FESCO Ocean Management Ltd,Maslov Ltd,Russia,Chittagong,Bangladesh,24-Jun
2024,7229320,PROLIV LONGA,Fishing Vessel,"1,329","1,271",1972,Vanuatu,Russia,Kamkorn & Co,Russia,Kamkorn & Co,Kamkorn & Co,Russia,Alang,India,24-Jan
2024,8898386,SAFE,General Cargo Ship,"1,528",890,1995,Togo,,Trans Line Co Ltd,Russia,Trade Bridge Inc Ltd,Sakura Shipping Ltd,Dominica,Alang,India,24-Feb
2024,8610265,SARCO,Fish Factory Ship,"31,949","16,331",1989,St Kitts & Nevis,Russia,Dalmoreprodukt,Russia,Dalmoreprodukt,Dalmoreprodukt,Russia,Alang,India,24-Mar
2024,9168233,FESCO TRADER,Container Ship (Fully Cellular),"12,471","5,113",1997,Panama,,FESCO,Russia,FESCO Ocean Management HK,Trader Shipping Ltd-HKG,Hong Kong,Alang,India,24-May
2024,7812024,FROST OLYMPOS,Refrigerated Cargo Ship,"3,835","2,111",1980,Mongolia,Russia,Vladkristall Co Ltd,Russia,Vladkristall Co Ltd,Vladkristall Co Ltd,Russia,Alang,India,24-May
